time,kinetic_energy_pp,potential_energy_pp,total_energy_pp,temperature,velo_autocor,diffusion_coef
0.443,0.983293,0.49725,1.48054,0.655529,-0.332336,-1.10782e-05
0.4431,0.983464,0.497079,1.48054,0.655643,-0.332306,-1.10772e-05
0.4432,0.983636,0.496907,1.48054,0.655757,-0.332276,-1.10762e-05
0.4433,0.98381,0.496733,1.48054,0.655873,-0.332245,-1.10752e-05
0.4434,0.983986,0.496557,1.48054,0.655991,-0.332214,-1.10742e-05
0.4435,0.984164,0.496379,1.48054,0.656109,-0.332182,-1.10731e-05
0.4436,0.984343,0.4962,1.48054,0.656229,-0.33215,-1.1072e-05
0.4437,0.984524,0.496019,1.48054,0.656349,-0.332117,-1.1071e-05
0.4438,0.984707,0.495836,1.48054,0.656471,-0.332085,-1.10699e-05
0.4439,0.984892,0.495651,1.48054,0.656595,-0.332051,-1.10687e-05
0.444,0.985078,0.495465,1.48054,0.656719,-0.332018,-1.10676e-05
0.4441,0.985266,0.495277,1.48054,0.656844,-0.331984,-1.10665e-05
0.4442,0.985456,0.495087,1.48054,0.656971,-0.331949,-1.10654e-05
0.4443,0.985648,0.494895,1.48054,0.657099,-0.331915,-1.10642e-05
0.4444,0.985841,0.494702,1.48054,0.657227,-0.33188,-1.1063e-05
0.4445,0.986036,0.494507,1.48054,0.657358,-0.331844,-1.10618e-05
0.4446,0.986233,0.49431,1.48054,0.657489,-0.331808,-1.10606e-05
0.4447,0.986432,0.494111,1.48054,0.657621,-0.331772,-1.10594e-05
0.4448,0.986632,0.493911,1.48054,0.657755,-0.331735,-1.10582e-05
0.4449,0.986834,0.493709,1.48054,0.65789,-0.331698,-1.1057e-05
0.445,0.987039,0.493504,1.48054,0.658026,-0.33166,-1.10557e-05
0.4451,0.987245,0.493298,1.48054,0.658164,-0.331622,-1.10544e-05
0.4452,0.987453,0.49309,1.48054,0.658302,-0.331584,-1.10532e-05
0.4453,0.987663,0.49288,1.48054,0.658442,-0.331545,-1.10519e-05
0.4454,0.987874,0.492669,1.48054,0.658583,-0.331505,-1.10506e-05
0.4455,0.988088,0.492456,1.48054,0.658725,-0.331466,-1.10492e-05
0.4456,0.988302,0.492241,1.48054,0.658868,-0.331426,-1.10479e-05
0.4457,0.988519,0.492025,1.48054,0.659012,-0.331386,-1.10466e-05
0.4458,0.988737,0.491807,1.48054,0.659158,-0.331345,-1.10452e-05
0.4459,0.988957,0.491587,1.48054,0.659304,-0.331304,-1.10438e-05
0.446,0.989178,0.491365,1.48054,0.659452,-0.331262,-1.10424e-05
0.4461,0.989401,0.491142,1.48054,0.659601,-0.33122,-1.1041e-05
0.4462,0.989626,0.490917,1.48054,0.659751,-0.331178,-1.10396e-05
0.4463,0.989853,0.490691,1.48054,0.659902,-0.331135,-1.10382e-05
0.4464,0.990081,0.490463,1.48054,0.660054,-0.331092,-1.10368e-05
0.4465,0.990311,0.490233,1.48054,0.660207,-0.331049,-1.10353e-05
0.4466,0.990543,0.490001,1.48054,0.660362,-0.331005,-1.10339e-05
0.4467,0.990776,0.489768,1.48054,0.660517,-0.330962,-1.10324e-05
0.4468,0.991011,0.489533,1.48054,0.660674,-0.330918,-1.1031e-05
0.4469,0.991247,0.489296,1.48054,0.660831,-0.330873,-1.10295e-05
0.447,0.991485,0.489058,1.48054,0.66099,-0.330829,-1.1028e-05
0.4471,0.991725,0.488819,1.48054,0.66115,-0.330784,-1.10265e-05
0.4472,0.991966,0.488578,1.48054,0.661311,-0.330738,-1.1025e-05
0.4473,0.992208,0.488335,1.48054,0.661472,-0.330693,-1.10235e-05
0.4474,0.992453,0.488091,1.48054,0.661635,-0.330647,-1.10219e-05
0.4475,0.992698,0.487845,1.48054,0.661799,-0.330601,-1.10204e-05
0.4476,0.992945,0.487598,1.48054,0.661964,-0.330555,-1.10189e-05
0.4477,0.993194,0.48735,1.48054,0.662129,-0.330508,-1.10173e-05
0.4478,0.993444,0.4871,1.48054,0.662296,-0.330461,-1.10157e-05
0.4479,0.993696,0.486848,1.48054,0.662464,-0.330414,-1.10142e-05
0.448,0.993949,0.486595,1.48054,0.662632,-0.330366,-1.10126e-05
0.4481,0.994203,0.486341,1.48054,0.662802,-0.330319,-1.1011e-05
0.4482,0.994459,0.486085,1.48054,0.662973,-0.330271,-1.10094e-05
0.4483,0.994716,0.485827,1.48054,0.663144,-0.330223,-1.10078e-05
0.4484,0.994975,0.485569,1.48054,0.663317,-0.330174,-1.10062e-05
0.4485,0.995235,0.485308,1.48054,0.66349,-0.330125,-1.10045e-05
0.4486,0.995497,0.485047,1.48054,0.663664,-0.330077,-1.10029e-05
0.4487,0.99576,0.484784,1.48054,0.66384,-0.330027,-1.10013e-05
0.4488,0.996024,0.48452,1.48054,0.664016,-0.329978,-1.09996e-05
0.4489,0.99629,0.484254,1.48054,0.664193,-0.329928,-1.0998e-05
0.449,0.996557,0.483987,1.48054,0.664371,-0.329878,-1.09963e-05
0.4491,0.996825,0.483719,1.48054,0.66455,-0.329828,-1.09946e-05
0.4492,0.997095,0.483449,1.48054,0.66473,-0.329778,-1.0993e-05
0.4493,0.997366,0.483178,1.48054,0.664911,-0.329727,-1.09913e-05
0.4494,0.997638,0.482905,1.48054,0.665092,-0.329677,-1.09896e-05
0.4495,0.997912,0.482632,1.48054,0.665275,-0.329626,-1.09879e-05
0.4496,0.998187,0.482357,1.48054,0.665458,-0.329574,-1.09862e-05
0.4497,0.998463,0.482081,1.48054,0.665642,-0.329523,-1.09845e-05
0.4498,0.99874,0.481803,1.48054,0.665827,-0.329471,-1.09827e-05
0.4499,0.999019,0.481525,1.48054,0.666013,-0.32942,-1.0981e-05
0.45,0.999299,0.481245,1.48054,0.666199,-0.329368,-1.09793e-05
0.4501,0.999583,0.480963,1.48055,0.666388,-0.329313,-1.09775e-05
0.4502,0.99987,0.480675,1.48055,0.66658,-0.329257,-1.09756e-05
0.4503,1.00016,0.480386,1.48055,0.666772,-0.329201,-1.09737e-05
0.4504,1.00045,0.480097,1.48055,0.666966,-0.329144,-1.09718e-05
0.4505,1.00074,0.479806,1.48055,0.66716,-0.329087,-1.09699e-05
0.4506,1.00103,0.479513,1.48055,0.667354,-0.32903,-1.0968e-05
0.4507,1.00133,0.47922,1.48055,0.66755,-0.328973,-1.09661e-05
0.4508,1.00162,0.478926,1.48055,0.667746,-0.328916,-1.09642e-05
0.4509,1.00191,0.47863,1.48055,0.667943,-0.328859,-1.09623e-05
0.451,1.00221,0.478334,1.48055,0.668141,-0.328801,-1.09604e-05
0.4511,1.00251,0.478036,1.48055,0.66834,-0.328743,-1.09585e-05
0.4512,1.00281,0.477737,1.48055,0.668539,-0.328685,-1.09565e-05
0.4513,1.00311,0.477436,1.48055,0.668739,-0.328627,-1.09546e-05
0.4514,1.00341,0.477134,1.48055,0.66894,-0.328569,-1.09527e-05
0.4515,1.00371,0.476832,1.48055,0.669142,-0.32851,-1.09507e-05
0.4516,1.00402,0.476528,1.48055,0.669345,-0.328452,-1.09488e-05
0.4517,1.00432,0.476224,1.48055,0.669548,-0.328393,-1.09468e-05
0.4518,1.00463,0.475918,1.48055,0.669751,-0.328334,-1.09448e-05
0.4519,1.00493,0.475611,1.48055,0.669956,-0.328275,-1.09429e-05
0.452,1.00524,0.475304,1.48055,0.670161,-0.328216,-1.09409e-05
0.4521,1.00555,0.474995,1.48055,0.670367,-0.328157,-1.09389e-05
0.4522,1.00586,0.474685,1.48054,0.670573,-0.328097,-1.09369e-05
0.4523,1.00617,0.474374,1.48054,0.670781,-0.328035,-1.09349e-05
0.4524,1.00648,0.474062,1.48054,0.670989,-0.327974,-1.09328e-05
0.4525,1.0068,0.473749,1.48054,0.671197,-0.327912,-1.09308e-05
0.4526,1.00711,0.473435,1.48054,0.671407,-0.327851,-1.09287e-05
0.4527,1.00742,0.47312,1.48054,0.671616,-0.327789,-1.09267e-05
0.4528,1.00774,0.472805,1.48054,0.671827,-0.327727,-1.09246e-05
0.4529,1.00806,0.472488,1.48054,0.672038,-0.327665,-1.09225e-05
0.453,1.00837,0.472171,1.48054,0.672249,-0.327603,-1.09205e-05
0.4531,1.00869,0.471853,1.48054,0.672461,-0.327541,-1.09184e-05
0.4532,1.00901,0.471534,1.48054,0.672674,-0.327478,-1.09163e-05
0.4533,1.00933,0.471214,1.48054,0.672887,-0.327416,-1.09142e-05
0.4534,1.00965,0.470894,1.48054,0.673101,-0.327353,-1.09121e-05
0.4535,1.00997,0.470573,1.48054,0.673315,-0.32729,-1.091e-05
0.4536,1.01029,0.470251,1.48054,0.673529,-0.327227,-1.09079e-05
0.4537,1.01062,0.469928,1.48054,0.673744,-0.327164,-1.09058e-05
0.4538,1.01094,0.469605,1.48054,0.67396,-0.327101,-1.09037e-05
0.4539,1.01126,0.469281,1.48054,0.674176,-0.327038,-1.09016e-05
0.454,1.01159,0.468956,1.48054,0.674392,-0.326975,-1.08995e-05
0.4541,1.01191,0.468631,1.48054,0.674609,-0.326911,-1.08974e-05
0.4542,1.01224,0.468305,1.48054,0.674827,-0.326848,-1.08953e-05
0.4543,1.01257,0.467978,1.48054,0.675044,-0.326784,-1.08932e-05
0.4544,1.01289,0.467651,1.48054,0.675263,-0.326721,-1.08911e-05
0.4545,1.01322,0.467323,1.48054,0.675481,-0.326657,-1.08889e-05
0.4546,1.01355,0.466995,1.48054,0.6757,-0.326593,-1.08868e-05
0.4547,1.01388,0.466665,1.48054,0.67592,-0.326529,-1.08847e-05
0.4548,1.01421,0.466336,1.48054,0.676139,-0.326465,-1.08825e-05
0.4549,1.01454,0.466006,1.48054,0.676359,-0.326401,-1.08804e-05
0.455,1.01487,0.465675,1.48054,0.67658,-0.326337,-1.08783e-05
0.4551,1.0152,0.465344,1.48054,0.676801,-0.326273,-1.08761e-05
0.4552,1.01553,0.465012,1.48054,0.677022,-0.326209,-1.0874e-05
0.4553,1.01586,0.46468,1.48054,0.677243,-0.326144,-1.08718e-05
0.4554,1.0162,0.464347,1.48054,0.677465,-0.32608,-1.08697e-05
0.4555,1.01653,0.464014,1.48054,0.677687,-0.326015,-1.08675e-05
0.4556,1.01686,0.463681,1.48054,0.677909,-0.325951,-1.08654e-05
0.4557,1.0172,0.463347,1.48054,0.678132,-0.325886,-1.08632e-05
0.4558,1.01753,0.463012,1.48054,0.678355,-0.325822,-1.08611e-05
0.4559,1.01787,0.462678,1.48054,0.678578,-0.325757,-1.08589e-05
0.456,1.0182,0.462343,1.48054,0.678801,-0.325692,-1.08568e-05
0.4561,1.01854,0.462007,1.48054,0.679025,-0.325627,-1.08546e-05
0.4562,1.01887,0.461672,1.48054,0.679249,-0.325562,-1.08524e-05
0.4563,1.01921,0.461335,1.48054,0.679473,-0.325497,-1.08503e-05
0.4564,1.01955,0.460999,1.48054,0.679697,-0.325432,-1.08481e-05
0.4565,1.01988,0.460663,1.48054,0.679921,-0.325367,-1.08459e-05
0.4566,1.02022,0.460326,1.48054,0.680146,-0.325302,-1.08438e-05
0.4567,1.02056,0.459989,1.48054,0.680371,-0.325237,-1.08416e-05
0.4568,1.02089,0.459651,1.48054,0.680596,-0.325172,-1.08394e-05
0.4569,1.02123,0.459314,1.48054,0.680821,-0.325106,-1.08372e-05
0.457,1.02157,0.458976,1.48054,0.681046,-0.325041,-1.08351e-05
0.4571,1.02191,0.458638,1.48054,0.681271,-0.324976,-1.08329e-05
0.4572,1.02224,0.4583,1.48054,0.681497,-0.32491,-1.08307e-05
0.4573,1.02258,0.457962,1.48054,0.681722,-0.324845,-1.08285e-05
0.4574,1.02292,0.457623,1.48054,0.681948,-0.324779,-1.08263e-05
0.4575,1.02326,0.457285,1.48054,0.682173,-0.324714,-1.08242e-05
0.4576,1.0236,0.456946,1.48054,0.682399,-0.324648,-1.0822e-05
0.4577,1.02394,0.456607,1.48054,0.682625,-0.324583,-1.08198e-05
0.4578,1.02428,0.456269,1.48054,0.682851,-0.324517,-1.08176e-05
0.4579,1.02461,0.45593,1.48054,0.683077,-0.324451,-1.08154e-05
0.458,1.02495,0.455591,1.48054,0.683302,-0.324386,-1.08132e-05
0.4581,1.02529,0.455252,1.48054,0.683528,-0.32432,-1.0811e-05
0.4582,1.02563,0.454913,1.48055,0.683755,-0.324255,-1.08089e-05
0.4583,1.02597,0.454573,1.48055,0.683982,-0.32419,-1.08067e-05
0.4584,1.02631,0.454232,1.48055,0.684208,-0.324126,-1.08046e-05
0.4585,1.02665,0.453892,1.48055,0.684435,-0.324061,-1.08024e-05
0.4586,1.02699,0.453552,1.48055,0.684662,-0.323997,-1.08002e-05
0.4587,1.02733,0.453212,1.48055,0.684889,-0.323932,-1.07981e-05
0.4588,1.02767,0.452872,1.48055,0.685115,-0.323867,-1.07959e-05
0.4589,1.02801,0.452532,1.48055,0.685342,-0.323803,-1.07938e-05
0.459,1.02835,0.452192,1.48055,0.685568,-0.323738,-1.07916e-05
0.4591,1.02869,0.451853,1.48055,0.685795,-0.323673,-1.07895e-05
0.4592,1.02903,0.451513,1.48055,0.686021,-0.323608,-1.07873e-05
0.4593,1.02937,0.451174,1.48055,0.686248,-0.323543,-1.07851e-05
0.4594,1.02971,0.450834,1.48055,0.686474,-0.323478,-1.0783e-05
0.4595,1.03005,0.450494,1.48055,0.686701,-0.323413,-1.07808e-05
0.4596,1.03039,0.450154,1.48055,0.686928,-0.323349,-1.07786e-05
0.4597,1.03073,0.449814,1.48055,0.687154,-0.323284,-1.07765e-05
0.4598,1.03107,0.449475,1.48055,0.68738,-0.323219,-1.07743e-05
0.4599,1.03141,0.449136,1.48055,0.687606,-0.323155,-1.07722e-05
0.46,1.03175,0.448797,1.48055,0.687832,-0.32309,-1.077e-05
0.4601,1.03209,0.448459,1.48055,0.688058,-0.323026,-1.07679e-05
0.4602,1.03242,0.44812,1.48055,0.688283,-0.322961,-1.07657e-05
0.4603,1.03276,0.447783,1.48055,0.688509,-0.322896,-1.07636e-05
0.4604,1.0331,0.447445,1.48055,0.688734,-0.322832,-1.07614e-05
0.4605,1.03344,0.447108,1.48055,0.688958,-0.322767,-1.07593e-05
0.4606,1.03377,0.446771,1.48055,0.689183,-0.322703,-1.07571e-05
0.4607,1.03411,0.446435,1.48055,0.689407,-0.322638,-1.0755e-05
0.4608,1.03445,0.446099,1.48055,0.689631,-0.322573,-1.07528e-05
0.4609,1.03478,0.445763,1.48055,0.689855,-0.322509,-1.07506e-05
0.461,1.03512,0.445427,1.48055,0.690079,-0.322444,-1.07485e-05
0.4611,1.03545,0.445091,1.48055,0.690303,-0.322379,-1.07463e-05
0.4612,1.03579,0.444756,1.48055,0.690526,-0.322315,-1.07442e-05
0.4613,1.03612,0.444421,1.48055,0.69075,-0.32225,-1.0742e-05
0.4614,1.03646,0.444086,1.48055,0.690973,-0.322186,-1.07399e-05
0.4615,1.03679,0.443752,1.48055,0.691196,-0.322121,-1.07377e-05
0.4616,1.03713,0.443418,1.48055,0.691418,-0.322056,-1.07356e-05
0.4617,1.03746,0.443085,1.48055,0.69164,-0.321992,-1.07334e-05
0.4618,1.03779,0.442753,1.48055,0.691862,-0.321927,-1.07313e-05
0.4619,1.03812,0.442421,1.48055,0.692083,-0.321863,-1.07291e-05
0.462,1.03846,0.44209,1.48055,0.692304,-0.321798,-1.0727e-05
0.4621,1.03879,0.441759,1.48055,0.692524,-0.321734,-1.07248e-05
0.4622,1.03912,0.441429,1.48055,0.692744,-0.321669,-1.07227e-05
0.4623,1.03945,0.441099,1.48055,0.692964,-0.321605,-1.07205e-05
0.4624,1.03978,0.440769,1.48055,0.693184,-0.32154,-1.07184e-05
0.4625,1.0401,0.44044,1.48055,0.693403,-0.321475,-1.07162e-05
0.4626,1.04043,0.440112,1.48055,0.693622,-0.32141,-1.0714e-05
0.4627,1.04076,0.439784,1.48055,0.69384,-0.321345,-1.07119e-05
0.4628,1.04109,0.439457,1.48055,0.694059,-0.32128,-1.07097e-05
0.4629,1.04141,0.439131,1.48055,0.694276,-0.321215,-1.07075e-05
0.463,1.04174,0.438805,1.48055,0.694494,-0.32115,-1.07054e-05
0.4631,1.04207,0.43848,1.48055,0.69471,-0.321085,-1.07032e-05
0.4632,1.04239,0.438155,1.48055,0.694927,-0.32102,-1.0701e-05
0.4633,1.04271,0.437832,1.48054,0.695142,-0.320955,-1.06989e-05
0.4634,1.04304,0.437509,1.48054,0.695357,-0.32089,-1.06967e-05
0.4635,1.04336,0.437187,1.48054,0.695572,-0.320825,-1.06945e-05
0.4636,1.04368,0.436866,1.48054,0.695786,-0.320761,-1.06924e-05
0.4637,1.044,0.436546,1.48054,0.695999,-0.320696,-1.06902e-05
0.4638,1.04432,0.436227,1.48054,0.696212,-0.320631,-1.0688e-05
0.4639,1.04464,0.435908,1.48054,0.696425,-0.320566,-1.06859e-05
0.464,1.04495,0.435591,1.48054,0.696636,-0.320501,-1.06837e-05
0.4641,1.04527,0.435274,1.48055,0.696847,-0.320436,-1.06816e-05
0.4642,1.04559,0.434958,1.48055,0.697058,-0.320371,-1.06794e-05
0.4643,1.0459,0.434643,1.48055,0.697268,-0.320307,-1.06772e-05
0.4644,1.04622,0.434329,1.48055,0.697477,-0.320242,-1.06751e-05
0.4645,1.04653,0.434016,1.48055,0.697686,-0.320177,-1.06729e-05
0.4646,1.04684,0.433704,1.48055,0.697894,-0.320112,-1.06708e-05
0.4647,1.04715,0.433394,1.48055,0.698101,-0.320048,-1.06686e-05
0.4648,1.04746,0.433084,1.48055,0.698308,-0.319983,-1.06665e-05
0.4649,1.04777,0.432775,1.48055,0.698514,-0.319918,-1.06643e-05
0.465,1.04808,0.432467,1.48055,0.698719,-0.319853,-1.06621e-05
0.4651,1.04839,0.43216,1.48055,0.698923,-0.319789,-1.066e-05
0.4652,1.04869,0.431854,1.48055,0.699127,-0.319724,-1.06578e-05
0.4653,1.049,0.431549,1.48055,0.69933,-0.319659,-1.06557e-05
0.4654,1.0493,0.431246,1.48055,0.699533,-0.319595,-1.06535e-05
0.4655,1.0496,0.430943,1.48055,0.699734,-0.31953,-1.06514e-05
0.4656,1.0499,0.430642,1.48055,0.699935,-0.319465,-1.06492e-05
0.4657,1.0502,0.430342,1.48055,0.700136,-0.319401,-1.0647e-05
0.4658,1.0505,0.430042,1.48055,0.700336,-0.319336,-1.06449e-05
0.4659,1.0508,0.429743,1.48055,0.700535,-0.319271,-1.06427e-05
0.466,1.0511,0.429444,1.48055,0.700734,-0.319207,-1.06406e-05
0.4661,1.0514,0.429147,1.48055,0.700932,-0.319142,-1.06384e-05
0.4662,1.05169,0.428851,1.48055,0.70113,-0.319078,-1.06363e-05
0.4663,1.05199,0.428556,1.48055,0.701326,-0.319014,-1.06341e-05
0.4664,1.05228,0.428263,1.48055,0.701522,-0.318949,-1.0632e-05
0.4665,1.05257,0.427971,1.48055,0.701717,-0.318885,-1.06298e-05
0.4666,1.05287,0.427677,1.48055,0.701913,-0.318821,-1.06277e-05
0.4667,1.05317,0.42738,1.48055,0.702111,-0.31876,-1.06257e-05
0.4668,1.05346,0.427084,1.48055,0.702308,-0.318698,-1.06236e-05
0.4669,1.05376,0.426789,1.48055,0.702505,-0.318636,-1.06215e-05
0.467,1.05405,0.426496,1.48055,0.7027,-0.318574,-1.06195e-05
0.4671,1.05434,0.426204,1.48055,0.702895,-0.318512,-1.06174e-05
0.4672,1.05463,0.425914,1.48055,0.703088,-0.31845,-1.06154e-05
0.4673,1.05492,0.425624,1.48055,0.703281,-0.318388,-1.06133e-05
0.4674,1.05521,0.425336,1.48055,0.703473,-0.318327,-1.06112e-05
0.4675,1.0555,0.42505,1.48055,0.703664,-0.318265,-1.06092e-05
0.4676,1.05578,0.424765,1.48055,0.703854,-0.318203,-1.06071e-05
0.4677,1.05607,0.424481,1.48055,0.704044,-0.318141,-1.0605e-05
0.4678,1.05635,0.424198,1.48055,0.704232,-0.318079,-1.0603e-05
0.4679,1.05663,0.423917,1.48055,0.70442,-0.318018,-1.06009e-05
0.468,1.05691,0.423637,1.48055,0.704606,-0.317956,-1.05989e-05
0.4681,1.05719,0.423358,1.48055,0.704793,-0.317895,-1.05969e-05
0.4682,1.05747,0.42308,1.48055,0.704978,-0.317834,-1.05948e-05
0.4683,1.05774,0.422804,1.48055,0.705162,-0.317773,-1.05928e-05
0.4684,1.05802,0.422529,1.48055,0.705345,-0.317712,-1.05908e-05
0.4685,1.05829,0.422256,1.48055,0.705527,-0.317651,-1.05887e-05
0.4686,1.05856,0.421984,1.48055,0.705708,-0.31759,-1.05867e-05
0.4687,1.05883,0.421714,1.48055,0.705888,-0.317529,-1.05847e-05
0.4688,1.0591,0.421446,1.48055,0.706067,-0.317468,-1.05826e-05
0.4689,1.05937,0.421178,1.48055,0.706246,-0.317407,-1.05806e-05
0.469,1.05963,0.420913,1.48055,0.706423,-0.317346,-1.05785e-05
0.4691,1.0599,0.420648,1.48055,0.706599,-0.317284,-1.05765e-05
0.4692,1.06016,0.420386,1.48055,0.706774,-0.317223,-1.05745e-05
0.4693,1.06042,0.420125,1.48055,0.706948,-0.317162,-1.05724e-05
0.4694,1.06068,0.419865,1.48055,0.707121,-0.317101,-1.05704e-05
0.4695,1.06094,0.419607,1.48055,0.707293,-0.317039,-1.05683e-05
0.4696,1.0612,0.419351,1.48055,0.707464,-0.316978,-1.05663e-05
0.4697,1.06145,0.419094,1.48055,0.707636,-0.31692,-1.05643e-05
0.4698,1.06171,0.418834,1.48055,0.707809,-0.316864,-1.05625e-05
0.4699,1.06197,0.418576,1.48055,0.707981,-0.316808,-1.05606e-05
0.47,1.06223,0.41832,1.48055,0.708152,-0.316752,-1.05587e-05
0.4701,1.06248,0.418065,1.48055,0.708321,-0.316696,-1.05569e-05
0.4702,1.06274,0.417812,1.48055,0.70849,-0.31664,-1.0555e-05
0.4703,1.06299,0.417561,1.48055,0.708658,-0.316584,-1.05531e-05
0.4704,1.06324,0.417308,1.48055,0.708825,-0.316529,-1.05513e-05
0.4705,1.06349,0.417056,1.48055,0.708994,-0.316475,-1.05495e-05
0.4706,1.06374,0.416804,1.48055,0.709162,-0.316421,-1.05477e-05
0.4707,1.06399,0.416554,1.48055,0.709328,-0.316367,-1.05459e-05
0.4708,1.06424,0.416306,1.48055,0.709494,-0.316313,-1.05441e-05
0.4709,1.06449,0.416059,1.48055,0.709658,-0.316259,-1.05423e-05
0.471,1.06473,0.415814,1.48055,0.709822,-0.316205,-1.05405e-05
0.4711,1.06498,0.415571,1.48055,0.709984,-0.316151,-1.05387e-05
0.4712,1.06522,0.415329,1.48055,0.710145,-0.316097,-1.05369e-05
0.4713,1.06546,0.415089,1.48055,0.710305,-0.316042,-1.05351e-05
0.4714,1.0657,0.414851,1.48055,0.710464,-0.315988,-1.05333e-05
0.4715,1.06593,0.414615,1.48055,0.710621,-0.315934,-1.05315e-05
0.4716,1.06617,0.41438,1.48055,0.710778,-0.31588,-1.05297e-05
0.4717,1.0664,0.414147,1.48055,0.710933,-0.315825,-1.05279e-05
0.4718,1.06663,0.413916,1.48055,0.711087,-0.315771,-1.05261e-05
0.4719,1.06686,0.413687,1.48055,0.71124,-0.315717,-1.05242e-05
0.472,1.06709,0.413459,1.48055,0.711392,-0.315662,-1.05224e-05
0.4721,1.06731,0.413233,1.48055,0.711543,-0.31561,-1.05207e-05
0.4722,1.06754,0.413007,1.48055,0.711694,-0.315559,-1.0519e-05
0.4723,1.06777,0.412782,1.48055,0.711844,-0.315507,-1.05173e-05
0.4724,1.06799,0.412559,1.48055,0.711992,-0.315456,-1.05156e-05
0.4725,1.06821,0.412337,1.48055,0.71214,-0.315405,-1.05138e-05
0.4726,1.06843,0.412118,1.48055,0.712286,-0.315353,-1.05121e-05
0.4727,1.06865,0.4119,1.48055,0.712432,-0.315302,-1.05104e-05
0.4728,1.06886,0.411684,1.48055,0.712576,-0.31525,-1.05087e-05
0.4729,1.06908,0.41147,1.48055,0.712718,-0.315199,-1.0507e-05
0.473,1.06929,0.411258,1.48055,0.71286,-0.315147,-1.05052e-05
0.4731,1.0695,0.411047,1.48055,0.713,-0.315095,-1.05035e-05
0.4732,1.06971,0.410838,1.48055,0.71314,-0.315046,-1.05019e-05
0.4733,1.06992,0.41063,1.48055,0.713278,-0.314999,-1.05003e-05
0.4734,1.07012,0.410424,1.48055,0.713416,-0.314952,-1.04987e-05
0.4735,1.07033,0.410219,1.48055,0.713552,-0.314905,-1.04972e-05
0.4736,1.07053,0.410016,1.48055,0.713688,-0.314858,-1.04956e-05
0.4737,1.07073,0.409816,1.48055,0.713821,-0.31481,-1.0494e-05
0.4738,1.07093,0.409617,1.48055,0.713954,-0.314763,-1.04924e-05
0.4739,1.07113,0.40942,1.48055,0.714085,-0.314716,-1.04909e-05
0.474,1.07132,0.409225,1.48055,0.714215,-0.314668,-1.04893e-05
0.4741,1.07152,0.409032,1.48055,0.714344,-0.314621,-1.04877e-05
0.4742,1.07171,0.408841,1.48055,0.714472,-0.314573,-1.04861e-05
0.4743,1.0719,0.408651,1.48055,0.714598,-0.314525,-1.04845e-05
0.4744,1.07208,0.408464,1.48055,0.714723,-0.314477,-1.04829e-05
0.4745,1.07227,0.408278,1.48055,0.714846,-0.314429,-1.04813e-05
0.4746,1.07245,0.408095,1.48055,0.714969,-0.314381,-1.04797e-05
0.4747,1.07263,0.407913,1.48055,0.71509,-0.314333,-1.04781e-05
0.4748,1.07281,0.407733,1.48055,0.71521,-0.314285,-1.04765e-05
0.4749,1.07299,0.407556,1.48055,0.715328,-0.314237,-1.04749e-05
0.475,1.07317,0.40738,1.48055,0.715445,-0.314189,-1.04733e-05
0.4751,1.07334,0.407206,1.48055,0.715561,-0.31414,-1.04717e-05
0.4752,1.07351,0.407034,1.48055,0.715676,-0.314092,-1.04701e-05
0.4753,1.07368,0.406865,1.48055,0.715789,-0.314043,-1.04684e-05
0.4754,1.07385,0.406697,1.48055,0.715901,-0.313994,-1.04668e-05
0.4755,1.07402,0.406531,1.48055,0.716011,-0.313945,-1.04652e-05
0.4756,1.07418,0.406367,1.48055,0.716121,-0.313896,-1.04636e-05
0.4757,1.07434,0.406205,1.48055,0.716228,-0.313847,-1.04619e-05
0.4758,1.0745,0.406045,1.48055,0.716335,-0.313798,-1.04603e-05
0.4759,1.07466,0.405887,1.48055,0.71644,-0.313749,-1.04586e-05
0.476,1.07482,0.405731,1.48055,0.716544,-0.3137,-1.0457e-05
0.4761,1.07497,0.405578,1.48055,0.716647,-0.31365,-1.04554e-05
0.4762,1.07512,0.405426,1.48055,0.716748,-0.313601,-1.04537e-05
0.4763,1.07527,0.405276,1.48055,0.716848,-0.313551,-1.0452e-05
0.4764,1.07542,0.405128,1.48055,0.716946,-0.313501,-1.04504e-05
0.4765,1.07557,0.404982,1.48055,0.717044,-0.313451,-1.04487e-05
0.4766,1.07571,0.404839,1.48055,0.717139,-0.313401,-1.04471e-05
0.4767,1.07585,0.404697,1.48055,0.717234,-0.313351,-1.04454e-05
0.4768,1.07599,0.404557,1.48055,0.717327,-0.313301,-1.04437e-05
0.4769,1.07613,0.40442,1.48055,0.717419,-0.31325,-1.0442e-05
0.477,1.07626,0.404284,1.48055,0.717509,-0.3132,-1.04403e-05
0.4771,1.0764,0.404151,1.48055,0.717598,-0.313149,-1.04387e-05
0.4772,1.07653,0.404019,1.48055,0.717686,-0.313099,-1.0437e-05
0.4773,1.07666,0.40389,1.48055,0.717772,-0.313048,-1.04353e-05
0.4774,1.07679,0.403762,1.48055,0.717857,-0.312997,-1.04336e-05
0.4775,1.07691,0.403636,1.48055,0.717941,-0.312945,-1.04318e-05
0.4776,1.07704,0.403512,1.48055,0.718024,-0.312893,-1.04301e-05
0.4777,1.07716,0.40339,1.48055,0.718105,-0.312842,-1.04284e-05
0.4778,1.07728,0.403271,1.48055,0.718185,-0.31279,-1.04267e-05
